filename,match_score
28614791.pdf,99.99129486083984
18885767.pdf,99.99127197265625
21904897.pdf,99.99126434326172
32518109.pdf,99.99126434326172
18480859.pdf,99.99126434326172
49204385.pdf,99.99125671386719
20345168.pdf,99.99125671386719
25953797.pdf,99.9912338256836
16924102.pdf,99.99122619628906
18369400.pdf,99.9912109375
10909673.pdf,99.9911880493164
14626780.pdf,99.99115753173828
11360471.pdf,99.99115753173828
30311202.pdf,99.99114990234375
25926667.pdf,99.99114227294922
91268638.pdf,99.99113464355469
11121498.pdf,99.99113464355469
28051330.pdf,99.99110412597656
18132924.pdf,99.99110412597656
20624984.pdf,99.99110412597656
23185829.pdf,99.99109649658203
10588874.pdf,99.99108123779297
24221960.pdf,99.99108123779297
10653119.pdf,99.99107360839844
16594812.pdf,99.9910659790039
30713796.pdf,99.9910659790039
21622444.pdf,99.9910659790039
29784524.pdf,99.99105834960938
30594821.pdf,99.99105072021484
22349169.pdf,99.99095153808594
13095891.pdf,99.99095153808594
22561438.pdf,99.99092102050781
15592167.pdf,99.99091339111328
25923361.pdf,99.99088287353516
23416654.pdf,99.99088287353516
22800977.pdf,99.99087524414062
19508520.pdf,99.99085998535156
23568731.pdf,99.99085235595703
31602598.pdf,99.9908447265625
16066857.pdf,99.99082946777344
15821633.pdf,99.99082946777344
27096796.pdf,99.99081420898438
35492909.pdf,99.99081420898438
27164756.pdf,99.99081420898438
27606527.pdf,99.99081420898438
17103297_Mohit_Jain - Mohit Jain.pdf,99.99081420898438
37751611.pdf,99.99081420898438
35483925.pdf,99.99080657958984
24349611.pdf,99.99080657958984
36425270.pdf,99.99080657958984
14663897.pdf,99.99080657958984
21645690.pdf,99.99079895019531
11759079.pdf,99.99079895019531
33344933.pdf,99.99079895019531
27298953.pdf,99.99079895019531
17857644.pdf,99.99079895019531
30128072.pdf,99.99079895019531
11209758.pdf,99.99079895019531
25862026.pdf,99.99079895019531
17213671.pdf,99.99079895019531
17276884.pdf,99.99079895019531
27024099.pdf,99.99079132080078
18586076.pdf,99.99079132080078
20850529.pdf,99.99079132080078
17104011_Kapil_Kumar_Israni.pdf,99.99079132080078
13393401.pdf,99.99079132080078
71422121.pdf,99.99079132080078
29775391.pdf,99.99079132080078
12386670.pdf,99.99078369140625
13701259.pdf,99.99078369140625
12202337.pdf,99.99078369140625
13173522.pdf,99.99078369140625
12155206.pdf,99.99078369140625
17396388.pdf,99.99078369140625
20149476.pdf,99.99078369140625
30337969.pdf,99.99078369140625
19724031.pdf,99.99078369140625
21297521.pdf,99.99078369140625
72876163.pdf,99.99077606201172
11432686.pdf,99.99077606201172
17818707.pdf,99.99077606201172
27120528.pdf,99.99077606201172
17131084.pdf,99.99077606201172
17823436.pdf,99.99077606201172
21867728.pdf,99.99077606201172
11672279.pdf,99.99077606201172
29406313.pdf,99.99077606201172
26579709.pdf,99.99077606201172
24061629.pdf,99.99077606201172
20033302.pdf,99.99077606201172
25080805.pdf,99.99077606201172
20691949.pdf,99.99077606201172
28325193.pdf,99.99077606201172
10830646.pdf,99.99077606201172
11266906.pdf,99.99077606201172
33370664.pdf,99.99077606201172
15553584.pdf,99.99077606201172
11187796.pdf,99.99077606201172
14879257.pdf,99.99077606201172
24709432.pdf,99.99077606201172
21796843.pdf,99.99077606201172
14496667.pdf,99.99077606201172
34758680.pdf,99.99077606201172
11065180.pdf,99.99076843261719
25561640.pdf,99.99076843261719
24983760.pdf,99.99076843261719
26069113.pdf,99.99076843261719
73157997.pdf,99.99076843261719
26987539.pdf,99.99076843261719
14391434.pdf,99.99076843261719
87867370.pdf,99.99076843261719
16887936.pdf,99.99076843261719
34185495.pdf,99.99076843261719
21756639.pdf,99.99076843261719
11262933.pdf,99.99076080322266
30127072.pdf,99.99076080322266
14491649.pdf,99.99076080322266
34198885.pdf,99.99076080322266
39247950.pdf,99.99076080322266
25162378.pdf,99.99076080322266
36758947.pdf,99.99076080322266
17104024_hritik_aggarwal - Hritik Aggarwal.pdf,99.99076080322266
17556527.pdf,99.99076080322266
11555549.pdf,99.99076080322266
18319061.pdf,99.99076080322266
3547447.pdf,99.99076080322266
34953092.pdf,99.99075317382812
36019469.pdf,99.99075317382812
68781345.pdf,99.99075317382812
31114531.pdf,99.99075317382812
10001727.pdf,99.99075317382812
20992320.pdf,99.99075317382812
16300459.pdf,99.99075317382812
15289348.pdf,99.99075317382812
13982572.pdf,99.99075317382812
20698469.pdf,99.99075317382812
12021752.pdf,99.99075317382812
11842348.pdf,99.99075317382812
16244633.pdf,99.99075317382812
22848179.pdf,99.99075317382812
17104033_Manisha_Rathore - MANISHA RATHORE.pdf,99.99075317382812
19149865.pdf,99.99075317382812
18172739.pdf,99.99075317382812
23323001.pdf,99.9907455444336
13072019.pdf,99.9907455444336
23139819.pdf,99.9907455444336
18805506.pdf,99.9907455444336
19911786.pdf,99.9907455444336
35564026.pdf,99.9907455444336
35157762.pdf,99.9907455444336
28419927.pdf,99.9907455444336
23139437.pdf,99.99073791503906
73497035.pdf,99.99073791503906
29990140.pdf,99.99073791503906
18645964.pdf,99.99073791503906
36302399.pdf,99.99073028564453
89049979.pdf,99.99072265625
29093426.pdf,99.99072265625
15856762.pdf,99.99072265625
30813919.pdf,99.99072265625
19545827.pdf,99.99072265625
13272204.pdf,99.99072265625
30826569.pdf,99.99072265625
54180474.pdf,99.99072265625
64589506.pdf,99.99072265625
12442909.pdf,99.99072265625
14449423.pdf,99.99071502685547
19920687.pdf,99.99071502685547
28939941.pdf,99.99071502685547
11773925.pdf,99.99071502685547
28298773.pdf,99.99070739746094
46055835.pdf,99.9906997680664
18106533.pdf,99.99069213867188
26079779.pdf,99.99069213867188
18569929.pdf,99.99069213867188
77156708.pdf,99.99069213867188
34783330.pdf,99.99069213867188
26673507.pdf,99.99068450927734
28396528.pdf,99.99068450927734
17407184.pdf,99.99067687988281
28471099.pdf,99.99066925048828
18824120.pdf,99.99066162109375
12777487.pdf,99.99065399169922
23807940.pdf,99.99064636230469
32980197.pdf,99.99063873291016
13130984.pdf,99.99063873291016
23513618.pdf,99.99063873291016
21856577.pdf,99.9906234741211
23032276.pdf,99.9906234741211
11637468.pdf,99.9906005859375
36905896.pdf,99.99059295654297
13294301.pdf,99.99058532714844
18825446.pdf,99.99058532714844
31547476.pdf,99.9905776977539
27884470.pdf,99.9905776977539
14470533.pdf,99.99057006835938
73030450.pdf,99.99057006835938
10554236.pdf,99.99056243896484
65864767.pdf,99.99055480957031
22615491.pdf,99.99055480957031
36024962.pdf,99.99054718017578
10889157.pdf,99.99053955078125
15265464.pdf,99.99053192138672
23841877.pdf,99.99053192138672
41651672.pdf,99.9905014038086
19446337.pdf,99.99049377441406
32605413.pdf,99.990478515625
25749150.pdf,99.99041748046875
27558837.pdf,99.99040985107422
60489316.pdf,99.99040985107422
53227466.pdf,99.99040222167969
18208580.pdf,99.99039459228516
17694454.pdf,99.99039459228516
62809577.pdf,99.9903793334961
69243180.pdf,99.99037170410156
29772450.pdf,99.99037170410156
28969385.pdf,99.99034118652344
33135102.pdf,99.99028015136719
19437318.pdf,99.99026489257812
18278509.pdf,99.990234375
78403342.pdf,99.990234375
29449419.pdf,99.990234375
25127518.pdf,99.99015808105469
47317494.pdf,99.9900894165039
23917826.pdf,99.99006652832031
25935030.pdf,99.99004364013672
65352424.pdf,99.99003601074219
31710562.pdf,99.99003601074219
15354126.pdf,99.98991394042969
25462793.pdf,99.98989868164062
60182829.pdf,99.9898452758789
22593054.pdf,99.98978424072266
25624652.pdf,99.98977661132812
39064638.pdf,99.98976135253906
10674770.pdf,99.9896469116211
19374660.pdf,99.98963928222656
79041971.pdf,99.98963165283203
21334981.pdf,99.98960876464844
18635654.pdf,99.98954772949219
15363277.pdf,99.98948669433594
19268120.pdf,99.98921966552734
20488267.pdf,99.98914337158203
16804396.pdf,99.9891357421875
13491889.pdf,99.9891357421875
20082776.pdf,99.98892211914062
12413512.pdf,99.98880767822266
81373857.pdf,99.98873138427734
43622023.pdf,99.9885482788086
37231163.pdf,99.98851013183594
18669563.pdf,99.98848724365234
45167858.pdf,99.98847961425781
37472265.pdf,99.98836517333984
11444536.pdf,99.98834991455078
41950126.pdf,99.98826599121094
34304175.pdf,99.9882583618164
39674178.pdf,99.98780822753906
39142536.pdf,99.98771667480469
38897568.pdf,99.98733520507812
50432401.pdf,99.9871826171875
23591247.pdf,99.98698425292969
35468363.pdf,99.98692321777344
31025785.pdf,99.98687744140625
21511817.pdf,99.98670959472656
23246831.pdf,99.98652648925781
80053367.pdf,99.98631286621094
63137898.pdf,99.98625183105469
25867805.pdf,99.98625183105469
38309905.pdf,99.98593139648438
24103168.pdf,99.98573303222656
26975573.pdf,99.98513793945312
15261348.pdf,99.98497009277344
54421668.pdf,99.98495483398438
65325317.pdf,99.98469543457031
39115899.pdf,99.98455810546875
19951766.pdf,99.98445129394531
32794700.pdf,99.98406219482422
28895997.pdf,99.98380279541016
61322296.pdf,99.98368072509766
42487883.pdf,99.9834213256836
57262959.pdf,99.9832763671875
39470264.pdf,99.98323822021484
99033098.pdf,99.98290252685547
25200253.pdf,99.98271179199219
98559931.pdf,99.98225402832031
74522938.pdf,99.9820556640625
83206166.pdf,99.98139190673828
79432080.pdf,99.98107147216797
25067742.pdf,99.98072814941406
49997097.pdf,99.9797592163086
94047639.pdf,99.97925567626953
43375498.pdf,99.97864532470703
83338413.pdf,99.9786376953125
91591026.pdf,99.97509765625
24817041.pdf,99.97500610351562
38115035.pdf,99.97469329833984
48580330.pdf,99.97451782226562
68338341.pdf,99.9738540649414
37997506.pdf,99.97306823730469
28359817.pdf,99.97299194335938
21853199.pdf,99.9726333618164
19831366.pdf,99.97190856933594
99124477.pdf,99.9705581665039
21611637.pdf,99.97001647949219
18365791.pdf,99.96910858154297
28711616.pdf,99.96675109863281
82649935.pdf,99.96521759033203
96493528.pdf,99.96499633789062
27936502.pdf,99.96133422851562
87635012.pdf,99.96044921875
18036030.pdf,99.9602279663086
12334650.pdf,99.95926666259766
34452806.pdf,99.95835876464844
36379931.pdf,99.9564437866211
13264154.pdf,99.9558334350586
75286906.pdf,99.95525360107422
27715131.pdf,99.95439147949219
99561379.pdf,99.9542236328125
78107631.pdf,99.9514389038086
28989677.pdf,99.95037841796875
25128608.pdf,99.95032501220703
18457785.pdf,99.95027160644531
12780508.pdf,99.94987487792969
23438112.pdf,99.94856262207031
39608848.pdf,99.94775390625
26410763.pdf,99.94418334960938
78257294.pdf,99.94172668457031
43685045.pdf,99.93902587890625
53640713.pdf,99.93848419189453
38847011.pdf,99.93682861328125
14055988.pdf,99.9319076538086
70667011.pdf,99.93126678466797
74552449.pdf,99.93037414550781
10276858.pdf,99.9272689819336
59403481.pdf,99.92011260986328
25547145.pdf,99.9197998046875
98348532.pdf,99.91812896728516
39569771.pdf,99.91456604003906
92122785.pdf,99.90895080566406
28092317.pdf,99.90888977050781
94230796.pdf,99.90852355957031
47603843.pdf,99.90510559082031
93576192.pdf,99.89751434326172
53265899.pdf,99.89620208740234
29072179.pdf,99.89588165283203
35554162.pdf,99.89340209960938
54100393.pdf,99.89087677001953
47729453.pdf,99.88224792480469
92985983.pdf,99.8714370727539
98965485.pdf,99.86527252197266
66226673.pdf,99.82588958740234
